Sentence #,Word,POS,Tag
1705,for,ADP,O
1705,subsequent,ADJ,O
1705,writes,NOUN,B-func
1705,(,PUNCT,O
1705,or,CCONJ,O
1705,even,ADV,O
1705,reads,NOUN,B-func
1705,),PUNCT,O
1705,to,ADP,O
1705,the,DET,O
1705,same,ADJ,O
1705,location,NOUN,O
1705,",",PUNCT,O
1705,which,PRON,O
1705,is,AUX,O
1705,now,ADV,O
1705,cached,VERB,O
1705,.,PUNCT,O
1706,A,DET,O
1706,write,VERB,B-hwsp
1706,-,PUNCT,I-hwsp
1706,through,ADP,I-hwsp
1706,cache,NOUN,I-hwsp
1706,uses,VERB,O
1706,no,DET,B-func
1706,-,PUNCT,I-func
1706,write,NOUN,I-func
1706,allocate,NOUN,I-func
1706,.,PUNCT,O
1707,Here,ADV,O
1707,",",PUNCT,O
1707,subsequent,ADJ,O
1707,writes,NOUN,B-func
1707,have,VERB,O
1707,no,DET,O
1707,advantage,NOUN,O
1707,",",PUNCT,O
1707,since,SCONJ,O
1707,they,PRON,O
1707,still,ADV,O
1707,need,VERB,O
1707,to,PART,O
1707,be,AUX,O
1707,written,VERB,B-func
1707,directly,ADV,O
1707,to,ADP,O
1707,the,DET,O
1707,backing,NOUN,O
1707,store,NOUN,O
1707,.,PUNCT,O
1707,Entities,NOUN,O
1707,other,ADJ,O
1707,than,ADP,O
1707,the,DET,O
1707,cache,NOUN,B-hwsp
1707,may,AUX,O
1707,change,VERB,O
1707,the,DET,O
1707,data,NOUN,B-qt
1707,in,ADP,O
1707,the,DET,O
1707,backing,NOUN,O
1707,store,NOUN,O
1707,",",PUNCT,O
1707,in,ADP,O
1707,which,DET,O
1707,case,NOUN,O
1707,the,DET,O
1707,copy,NOUN,O
1707,in,ADP,O
1707,the,DET,O
1707,cache,NOUN,B-hwsp
1707,may,AUX,O
1707,become,VERB,O
1707,out,ADV,O
1707,-,PUNCT,O
1707,of,ADP,O
1707,-,PUNCT,O
1707,date,NOUN,O
1707,or,CCONJ,O
1707,stale,ADJ,O
1707,.,PUNCT,O
1708,Alternatively,ADV,O
1708,",",PUNCT,O
1708,when,SCONJ,O
1708,the,DET,O
1708,client,NOUN,O
1708,updates,VERB,O
1708,the,DET,O
1708,data,NOUN,B-qt
1708,in,ADP,O
1708,the,DET,O
1708,cache,NOUN,B-hwsp
1708,",",PUNCT,O
1708,copies,NOUN,O
1708,of,ADP,O
1708,those,DET,O
1708,data,NOUN,B-qt
1708,in,ADP,O
1708,other,ADJ,O
1708,caches,NOUN,B-hwsp
1708,will,AUX,O
1708,become,VERB,O
1708,stale,ADJ,O
1708,.,PUNCT,O
1709,Communication,NOUN,O
1709,protocols,NOUN,O
1709,between,ADP,O
1709,the,DET,O
1709,cache,NOUN,O
1709,managers,NOUN,O
1709,which,PRON,O
1709,keep,VERB,O
1709,the,DET,O
1709,data,NOUN,B-qt
1709,consistent,ADJ,O
1709,are,AUX,O
1709,known,VERB,O
1709,as,ADP,O
1709,coherency,NOUN,O
1709,protocols,NOUN,O
1709,.,PUNCT,O
1710,=,PUNCT,O
1710,=,PUNCT,O
1710,=,PUNCT,O
1710,=,PUNCT,O
1710,=,PUNCT,O
1710,=,PUNCT,O
1710,"

",SPACE,O
1710,On,ADP,O
1710,a,DET,O
1710,cache,NOUN,O
1710,read,VERB,O
1710,miss,PROPN,O
1710,",",PUNCT,O
1710,"
",SPACE,O
1710,caches,NOUN,B-hwsp
1710,with,ADP,O
1710,a,DET,O
1710,demand,NOUN,O
1710,paging,VERB,O
1710,policy,NOUN,O
1710,read,VERB,O
1710,the,DET,O
1710,minimum,ADJ,O
1710,amount,NOUN,O
1710,from,ADP,O
1710,the,DET,O
1710,backing,NOUN,O
1710,store,NOUN,O
1710,.,PUNCT,O
1711,For,ADP,O
1711,example,NOUN,O
1711,",",PUNCT,O
1711,demand,NOUN,O
1711,-,PUNCT,O
1711,paging,VERB,O
1711,reads,VERB,B-func
1711,one,NUM,O
1711,page,NOUN,O
1711,of,ADP,O
1711,virtual,ADJ,O
1711,memory,NOUN,O
1711,(,PUNCT,O
1711,often,ADV,O
1711,4,NUM,B-mea
1711,kBytes,PROPN,B-unit
1711,),PUNCT,O
1711,from,ADP,O
1711,disk,NOUN,B-hwc
1711,into,ADP,O
1711,the,DET,O
1711,disk,NOUN,B-hwsp
1711,cache,NOUN,I-hwsp
1711,in,ADP,O
1711,RAM,PROPN,B-hwp
1711,.,PUNCT,O
1712,For,ADP,O
1712,example,NOUN,O
1712,",",PUNCT,O
1712,a,DET,O
1712,typical,ADJ,O
1712,CPU,NOUN,B-hwp
1712,reads,VERB,B-func
1712,a,DET,O
1712,single,ADJ,O
1712,L2,NOUN,B-hwsp
1712,cache,NOUN,I-hwsp
1712,of,ADP,O
1712,128,NUM,B-mea
1712,bytes,NOUN,B-unit
1712,from,ADP,O
1712,DRAM,PROPN,B-hwp
1712,into,ADP,O
1712,the,DET,O
1712,L2,NOUN,B-hwsp
1712,cache,NOUN,I-hwsp
1712,",",PUNCT,O
1712,and,CCONJ,O
1712,a,DET,O
1712,single,ADJ,O
1712,L1,PROPN,B-hwsp
1712,cache,NOUN,I-hwsp
1712,of,ADP,O
1712,64,NUM,B-mea
1712,bytes,NOUN,B-unit
1712,from,ADP,O
1712,the,DET,O
1712,L2,NOUN,B-hwsp
1712,cache,NOUN,I-hwsp
1712,into,ADP,O
1712,the,DET,O
1712,L1,PROPN,B-hwsp
1712,cache,NOUN,I-hwsp
1712,.,PUNCT,O
1713,Caches,NOUN,B-hwsp
1713,with,ADP,O
1713,a,DET,O
1713,prefetch,NOUN,B-func
1713,input,NOUN,O
1713,queue,NOUN,O
1713,or,CCONJ,O
1713,more,ADV,O
1713,general,ADJ,O
1713,anticipatory,NOUN,O
1713,paging,VERB,O
1713,policy,NOUN,O
1713,"
",SPACE,O
1713,go,VERB,O
1713,further,ADV,O
1713,—,PUNCT,O
1713,they,PRON,O
1713,not,PART,O
1713,only,ADV,O
1713,read,VERB,B-func
1713,the,DET,O
1713,chunk,NOUN,O
1713,requested,VERB,O
1713,",",PUNCT,O
1713,but,CCONJ,O
1713,guess,VERB,O
1713,that,SCONJ,O
1713,the,DET,O
1713,next,ADJ,O
1713,chunk,NOUN,O
1713,or,CCONJ,O
1713,two,NUM,O
1713,will,AUX,O
1713,soon,ADV,O
1713,be,AUX,O
1713,required,VERB,O
1713,",",PUNCT,O
1713,and,CCONJ,O
1713,so,ADV,O
1713,prefetch,VERB,B-func
1713,that,SCONJ,O
1713,data,NOUN,B-qt
1713,into,ADP,O
1713,the,DET,O
1713,cache,NOUN,B-hwsp
1713,ahead,ADV,O
1713,of,ADP,O
1713,time,NOUN,B-qt
1713,.,PUNCT,O
1714,Anticipatory,NOUN,O
1714,paging,NOUN,O
1714,is,AUX,O
1714,especially,ADV,O
1714,helpful,ADJ,O
1714,when,SCONJ,O
1714,the,DET,O
1714,backing,NOUN,O
1714,store,NOUN,O
1714,has,VERB,O
1714,a,DET,O
1714,long,ADJ,O
1714,latency,NOUN,B-qt
1714,to,PART,O
1714,read,VERB,B-func
1714,the,DET,O
1714,first,ADJ,O
1714,chunk,NOUN,O
1714,and,CCONJ,O
1714,much,ADV,O
1714,shorter,ADJ,O
1714,times,NOUN,B-qt
1714,to,PART,O
1714,sequentially,ADV,O
1714,read,VERB,B-func
1714,the,DET,O
1714,next,ADJ,O
1714,few,ADJ,O
1714,chunks,NOUN,O
1714,",",PUNCT,O
1714,such,ADJ,O
1714,DRAM,PROPN,B-hwp
1714,.,PUNCT,O
1715,A,DET,O
1715,few,ADJ,O
1715,operating,NOUN,B-sw
1715,systems,NOUN,I-sw
1715,go,VERB,O
1715,further,ADV,O
1715,with,ADP,O
1715,a,DET,O
1715,loader,NOUN,O
1715,that,PRON,O
1715,always,ADV,O
1715,pre,VERB,O
1715,-,VERB,O
1715,loads,VERB,O
1715,the,DET,O
1715,entire,ADJ,O
1715,executable,ADJ,O
1715,into,ADP,O
1715,RAM,PROPN,B-hwp
1715,.,PUNCT,O
1716,A,DET,O
1716,few,ADJ,O
1716,caches,NOUN,B-hwsp
1716,go,VERB,O
1716,even,ADV,O
1716,further,ADV,O
1716,",",PUNCT,O
1716,not,PART,O
1716,only,ADV,O
1716,pre,ADJ,O
1716,-,VERB,O
1716,loading,VERB,O
1716,an,DET,O
1716,entire,ADJ,O
1716,file,NOUN,O
1716,",",PUNCT,O
1716,but,CCONJ,O
1716,also,ADV,O
1716,starting,VERB,O
1716,to,PART,O
1716,load,VERB,O
1716,other,ADJ,O
1716,related,ADJ,O
1716,files,NOUN,O
1716,that,PRON,O
1716,may,AUX,O
1716,soon,ADV,O
1716,be,AUX,O
1716,requested,VERB,O
1716,",",PUNCT,O
1716,such,ADJ,O
1716,as,ADP,O
1716,the,DET,O
1716,page,NOUN,B-hwsp
1716,cache,NOUN,I-hwsp
1716,associated,VERB,O
1716,with,ADP,O
1716,a,DET,O
1716,prefetcher,NOUN,O
1716,or,CCONJ,O
1716,the,DET,O
1716,web,NOUN,B-hwsp
1716,cache,NOUN,I-hwsp
1716,associated,VERB,O
1716,with,ADP,O
1716,link,NOUN,O
1716,prefetching,NOUN,B-func
1716,.,PUNCT,O
1717,=,PUNCT,O
1717,=,PUNCT,O
1717,Examples,NOUN,O
1717,of,ADP,O
1717,hardware,NOUN,B-hwsp
1717,caches,NOUN,I-hwsp
1717,=,PUNCT,O
1717,=,PUNCT,O
1717,"


",SPACE,O
1717,=,PUNCT,O
1717,=,SYM,O
1717,=,PUNCT,O
1717,CPU,NOUN,B-hwsp
1717,cache,NOUN,I-hwsp
1717,=,PUNCT,O
1717,=,PUNCT,O
1717,=,PUNCT,O
1717,"

",SPACE,O
1717,Small,ADJ,O
1717,memories,NOUN,B-hwp
1717,on,ADP,O
1717,or,CCONJ,O
1717,close,ADJ,O
1717,to,ADP,O
1717,the,DET,O
1717,CPU,NOUN,B-hwp
1717,can,AUX,O
1717,operate,VERB,O
1717,faster,ADV,O
1717,than,ADP,O
1717,the,DET,O
1717,much,ADV,O
1717,larger,ADJ,O
1717,main,ADJ,B-hwp
1717,memory,NOUN,I-hwp
1717,.,PUNCT,O
1718,Most,ADJ,O
1718,CPUs,NOUN,B-hwp
1718,since,SCONJ,O
1718,the,DET,O
1718,1980s,NOUN,O
1718,have,AUX,O
1718,used,VERB,O
1718,one,NUM,O
1718,or,CCONJ,O
1718,more,ADJ,O
1718,caches,NOUN,B-hwsp
1718,",",PUNCT,O
1718,sometimes,ADV,O
1718,in,ADP,O
1718,cascaded,VERB,O
1718,levels,NOUN,O
1718,;,PUNCT,O
1718,modern,ADJ,O
1718,high,ADJ,O
1718,-,PUNCT,O
1718,end,NOUN,O
1718,embedded,VERB,O
1718,",",PUNCT,O
1718,desktop,NOUN,B-sys
1718,and,CCONJ,O
1718,server,NOUN,B-sys
1718,may,AUX,O
1718,have,VERB,O
1718,as,ADV,O
1718,many,ADJ,O
1718,as,ADP,O
1718,six,NUM,O
1718,types,NOUN,O
1718,of,ADP,O
1718,cache,NOUN,B-hwsp
1718,(,PUNCT,O
1718,between,ADP,O
1718,levels,NOUN,O
1718,and,CCONJ,O
1718,functions,NOUN,O
1718,),PUNCT,O
1718,.,PUNCT,O
1719,Examples,NOUN,O
1719,of,ADP,O
1719,caches,NOUN,B-hwsp
1719,with,ADP,O
1719,a,DET,O
1719,specific,ADJ,O
1719,function,NOUN,O
1719,are,AUX,O
1719,the,DET,O
1719,D,NOUN,B-hwsp
1719,-,NOUN,I-hwsp
1719,cache,NOUN,I-hwsp
1719,and,CCONJ,O
1719,I,NOUN,B-hwsp
1719,-,PUNCT,I-hwsp
1719,cache,NOUN,I-hwsp
1719,and,CCONJ,O
1719,the,DET,O
1719,translation,NOUN,B-hwsp
1719,lookaside,NOUN,I-hwsp
1719,buffer,NOUN,I-hwsp
1719,for,ADP,O
1719,the,DET,O
1719,MMU,PROPN,B-hwsp
1719,.,PUNCT,O
1720,=,PUNCT,O
1720,=,PUNCT,O
1720,=,PUNCT,O
1720,GPU,NOUN,B-hwsp
1720,cache,NOUN,I-hwsp
1720,=,PUNCT,O
1720,=,PUNCT,O
1720,=,SYM,O
1720,"
",SPACE,O
1720,Earlier,ADJ,O
1720,graphics,NOUN,B-hwp
1720,processing,NOUN,I-hwp
1720,units,NOUN,I-hwp
1720,(,PUNCT,O
1720,GPUs,NOUN,B-hwp
1720,),PUNCT,O
1720,often,ADV,O
1720,had,AUX,O
1720,limited,VERB,O
1720,read,NOUN,B-hwsp
1720,-,PUNCT,I-hwsp
1720,only,ADV,I-hwsp
1720,texture,NOUN,I-hwsp
1720,caches,NOUN,I-hwsp
1720,",",PUNCT,O
1720,and,CCONJ,O
1720,introduced,VERB,O
1720,Morton,PROPN,O
1720,order,NOUN,O
1720,swizzled,VERB,O
1720,textures,NOUN,O
1720,to,PART,O
1720,improve,VERB,O
1720,2D,ADJ,O
1720,cache,NOUN,O
1720,coherency,NOUN,O
1720,.,PUNCT,O
1721,Cache,PROPN,O
1721,misses,NOUN,O
1721,would,AUX,O
1721,drastically,ADV,O
1721,affect,VERB,O
1721,performance,NOUN,B-qt
1721,",",PUNCT,O
1721,e.g.,ADV,O
1722,if,SCONJ,O
1722,mipmapping,NOUN,O
1722,was,AUX,O
1722,not,PART,O
1722,used,VERB,O
1722,.,PUNCT,O
1723,Caching,PROPN,B-func
1723,was,AUX,O
1723,important,ADJ,O
1723,to,ADP,O
1723,leverage,NOUN,O
1723,32,NUM,B-mea
1723,bit,NOUN,B-unit
1723,(,PUNCT,O
1723,and,CCONJ,O
1723,wider,ADJ,O
1723,),PUNCT,O
1723,transfers,NOUN,O
1723,for,ADP,O
1723,texture,NOUN,B-qt
1723,data,NOUN,I-qt
1723,that,PRON,O
1723,was,AUX,O
1723,often,ADV,O
1723,as,ADV,O
1723,little,ADJ,O
1723,as,ADP,O
1723,4,NUM,B-mea
1723,bits,NOUN,B-unit
1723,per,ADP,O
1723,pixel,NOUN,O
1723,",",PUNCT,O
1723,indexed,VERB,O
1723,in,ADP,O
1723,complex,ADJ,O
1723,patterns,NOUN,O
1723,by,ADP,O
1723,arbitrary,ADJ,O
1723,UV,NOUN,O
1723,coordinates,NOUN,O
1723,and,CCONJ,O
1723,perspective,NOUN,O
1723,transformations,NOUN,O
1723,in,ADP,O
1723,inverse,NOUN,B-func
1723,texture,NOUN,I-func
1723,mapping,NOUN,I-func
1723,.,PUNCT,O
1724,As,SCONJ,O
1724,GPUs,NOUN,B-hwp
1724,advanced,VERB,O
1724,they,PRON,O
1724,have,AUX,O
1724,developed,VERB,O
1724,progressively,ADV,O
1724,larger,ADJ,O
1724,and,CCONJ,O
1724,increasingly,ADV,O
1724,caches,NOUN,B-hwsp
1724,",",PUNCT,O
1724,including,VERB,O
1724,instruction,NOUN,B-hwsp
1724,caches,NOUN,I-hwsp
1724,for,ADP,O
1724,shaders,NOUN,O
1724,",",PUNCT,O
1724,exhibiting,VERB,O
1724,increasingly,ADV,O
1724,common,ADJ,O
1724,functionality,NOUN,O
1724,with,ADP,O
1724,CPU,NOUN,B-hwsp
1724,caches,NOUN,I-hwsp
1724,.,PUNCT,O
1725,For,ADP,O
1725,example,NOUN,O
1725,",",PUNCT,O
1725,GT200,PROPN,O
1725,architecture,NOUN,O
1725,GPUs,NOUN,B-hwp
1725,did,AUX,O
1725,not,PART,O
1725,feature,VERB,O
1725,an,DET,O
1725,L2,NOUN,B-hwsp
1725,cache,NOUN,I-hwsp
1725,",",PUNCT,O
1725,while,SCONJ,O
1725,the,DET,O
1725,Fermi,PROPN,B-hwp
1725,GPU,PROPN,I-hwp
1725,has,VERB,O
1725,768,NUM,B-mea
1725,KB,PROPN,B-unit
1725,of,ADP,O
1725,last,ADJ,B-hwsp
1725,-,PUNCT,I-hwsp
1725,level,NOUN,I-hwsp
1725,cache,NOUN,I-hwsp
1725,",",PUNCT,O
1725,the,DET,O
1725,Kepler,PROPN,B-hwp
1725,GPU,PROPN,I-hwp
1725,has,VERB,O
1725,1536,NUM,B-mea
1725,KB,PROPN,B-unit
1725,of,ADP,O
1725,last,ADJ,B-hwsp
1725,-,PUNCT,I-hwsp
1725,level,NOUN,I-hwsp
1725,cache,NOUN,I-hwsp
1725,",",PUNCT,O
1725,and,CCONJ,O
1725,the,DET,O
1725,Maxwell,PROPN,B-hwp
1725,GPU,PROPN,I-hwp
1725,has,VERB,O
1725,2048,NUM,B-mea
1725,KB,PROPN,B-unit
1725,of,ADP,O
1725,last,ADJ,B-hwsp
1725,-,PUNCT,I-hwsp
1725,level,NOUN,I-hwsp
1725,cache,NOUN,I-hwsp
1725,.,PUNCT,O
1726,These,DET,O
1726,caches,NOUN,B-hwsp
1726,have,AUX,O
1726,grown,VERB,O
1726,to,PART,O
1726,handle,VERB,O
1726,synchronisation,NOUN,O
1726,primitives,NOUN,O
1726,",",PUNCT,O
1726,and,CCONJ,O
1726,interface,VERB,O
1726,with,ADP,O
1726,a,DET,O
1726,CPU,NOUN,B-hwsp
1726,-,PUNCT,I-hwsp
1726,style,NOUN,I-hwsp
1726,MMU,PROPN,I-hwsp
1726,.,PUNCT,O
1727,=,PUNCT,O
1727,=,PUNCT,O
1727,=,PUNCT,O
1727,DSPs,NOUN,B-hwp
1727,=,PUNCT,O
1727,=,PUNCT,O
1727,=,PUNCT,O
1727,"
",SPACE,O
1727,Digital,PROPN,B-hwp
1727,signal,NOUN,I-hwp
1727,processors,NOUN,I-hwp
1727,have,AUX,O
1727,similarly,ADV,O
1727,generalised,VERB,O
1727,over,ADP,O
1727,the,DET,O
1727,years,NOUN,O
1727,.,PUNCT,O
1728,Earlier,ADJ,O
1728,designs,NOUN,O
1728,used,VERB,O
1728,scratchpad,NOUN,B-hwp
1728,memory,NOUN,I-hwp
1728,fed,VERB,O
1728,by,ADP,O
1728,DMA,PROPN,O
1728,",",PUNCT,O
1728,but,CCONJ,O
1728,modern,ADJ,O
1728,DSPs,NOUN,B-hwp
1728,such,ADJ,O
1728,as,ADP,O
1728,Qualcomm,PROPN,B-hwp
1728,Hexagon,PROPN,I-hwp
1728,often,ADV,O
1728,include,VERB,O
1728,a,DET,O
1728,very,ADV,O
1728,similar,ADJ,O
1728,set,NOUN,O
1728,of,ADP,O
1728,caches,NOUN,B-hwsp
1728,to,ADP,O
1728,a,DET,O
1728,CPU,NOUN,B-hwp
1728,(,PUNCT,O
1728,e.g.,ADV,O
1729,Modified,PROPN,O
1729,Harvard,PROPN,O
1729,architecture,NOUN,O
1729,with,ADP,O
1729,L2,PROPN,B-hwsp
1729,caches,NOUN,I-hwsp
1729,",",PUNCT,O
1729,L1,PROPN,B-hwsp
1729,cache,NOUN,I-hwsp
1729,and,CCONJ,O
1729,D,NOUN,B-hwsp
1729,cache,NOUN,I-hwsp
1729,),PUNCT,O
1729,.,PUNCT,O
1730,=,PUNCT,O
1730,=,PUNCT,O
1730,=,PUNCT,O
1730,Translation,NOUN,B-hwsp
1730,lookaside,NOUN,I-hwsp
1730,buffer,NOUN,I-hwsp
1730,=,PUNCT,O
1730,=,PUNCT,O
1730,=,PUNCT,O
1730,"

",SPACE,O
1730,A,DET,O
1730,memory,NOUN,B-hwsp
1730,management,NOUN,I-hwsp
1730,unit,NOUN,I-hwsp
1730,(,PUNCT,O
1730,MMU,PROPN,B-hwsp
1730,),PUNCT,O
1730,that,PRON,O
1730,fetches,VERB,B-func
1730,page,NOUN,O
1730,table,NOUN,O
1730,entries,NOUN,O
1730,from,ADP,O
1730,main,ADJ,B-hwp
1730,memory,NOUN,I-hwp
1730,has,VERB,O
1730,a,DET,O
1730,specialized,ADJ,O
1730,cache,NOUN,B-hwsp
1730,",",PUNCT,O
1730,used,VERB,O
1730,for,ADP,O
1730,recording,VERB,O
1730,the,DET,O
1730,results,NOUN,O
1730,of,ADP,O
1730,virtual,ADJ,O
1730,address,NOUN,O
1730,to,ADP,O
1730,physical,ADJ,O
1730,address,NOUN,O
1730,translations,NOUN,O
1730,.,PUNCT,O
1731,This,DET,O
1731,specialized,ADJ,O
1731,cache,NOUN,B-hwsp
1731,is,AUX,O
1731,called,VERB,O
1731,a,DET,O
1731,translation,NOUN,B-hwsp
1731,lookaside,NOUN,I-hwsp
1731,buffer,NOUN,I-hwsp
1731,(,PUNCT,O
1731,TLB,PROPN,B-hwsp
1731,),PUNCT,O
1731,.,PUNCT,O
1732,=,PUNCT,O
1732,=,PUNCT,O
1732,In,ADP,B-hwsp
1732,-,PUNCT,I-hwsp
1732,network,NOUN,I-hwsp
1732,cache,NOUN,I-hwsp
1732,=,PUNCT,O
1732,=,PUNCT,O
1732,"


",SPACE,O
1732,=,PUNCT,O
1732,=,PUNCT,O
1732,=,PUNCT,O
1732,Information,NOUN,O
1732,-,PUNCT,O
1732,centric,NOUN,O
1732,networking,NOUN,O
1732,=,PUNCT,O
1732,=,PUNCT,O
1732,=,PUNCT,O
1732,"
",SPACE,O
1732,Information,NOUN,O
1732,-,PUNCT,O
1732,centric,NOUN,O
1732,networking,NOUN,O
1732,(,PUNCT,O
1732,ICN,PROPN,O
1732,),PUNCT,O
1732,is,AUX,O
1732,an,DET,O
1732,approach,NOUN,O
1732,to,PART,O
1732,evolve,VERB,O
1732,the,DET,O
1732,Internet,NOUN,O
1732,infrastructure,NOUN,O
1732,away,ADV,O
1732,from,ADP,O
1732,a,DET,O
1732,host,NOUN,O
1732,-,PUNCT,O
1732,centric,NOUN,O
1732,paradigm,NOUN,O
1732,",",PUNCT,O
1732,based,VERB,O
1732,on,ADP,O
1732,perpetual,ADJ,O
1732,connectivity,NOUN,O
1732,and,CCONJ,O
1732,the,DET,O
1732,end,NOUN,O
1732,-,PUNCT,O
1732,to,ADP,O
1732,-,PUNCT,O
1732,end,NOUN,O
1732,principle,NOUN,O
1732,",",PUNCT,O
1732,to,ADP,O
1732,a,DET,O
1732,network,NOUN,O
1732,architecture,NOUN,O
1732,in,ADP,O
1732,which,PRON,O
1732,the,DET,O
1732,focal,ADJ,O
1732,point,NOUN,O
1732,is,AUX,O
1732,identified,VERB,O
1732,information,NOUN,O
1732,(,PUNCT,O
1732,or,CCONJ,O
1732,content,NOUN,O
1732,or,CCONJ,O
1732,data,NOUN,B-qt
1732,),PUNCT,O
1732,.,PUNCT,O
1733,Due,ADP,O
1733,to,ADP,O
1733,the,DET,O
1733,inherent,ADJ,B-func
1733,caching,VERB,I-func
1733,of,ADP,O
1733,the,DET,O
1733,nodes,NOUN,O
1733,in,ADP,O
1733,an,DET,O
1733,ICN,PROPN,O
1733,",",PUNCT,O
1733,it,PRON,O
1733,can,AUX,O
1733,be,AUX,O
1733,viewed,VERB,O
1733,as,ADP,O
1733,a,DET,O
1733,loosely,ADV,O
1733,connected,ADJ,O
1733,network,NOUN,O
1733,of,ADP,O
1733,caches,NOUN,B-hwsp
1733,",",PUNCT,O
1733,which,PRON,O
1733,has,VERB,O
1733,unique,ADJ,O
1733,requirements,NOUN,O
1733,of,ADP,O
1733,policies,NOUN,O
1733,.,PUNCT,O
1734,However,ADV,O
1734,",",PUNCT,O
1734,ubiquitous,ADJ,O
1734,content,NOUN,B-func
1734,caching,VERB,I-func
1734,introduces,VERB,O
1734,the,DET,O
1734,challenge,NOUN,O
1734,to,PART,O
1734,content,VERB,O
1734,protection,NOUN,O
1734,against,ADP,O
1734,unauthorized,ADJ,O
1734,access,NOUN,O
1734,",",PUNCT,O
1734,which,PRON,O
1734,requires,VERB,O
1734,extra,ADJ,O
1734,care,NOUN,O
1734,and,CCONJ,O
1734,solutions,NOUN,O
1734,.,PUNCT,O
1735,Unlike,ADP,O
1735,proxy,ADJ,O
1735,servers,NOUN,B-sys
1735,",",PUNCT,O
1735,in,ADP,O
1735,ICN,PROPN,O
1735,the,DET,O
1735,cache,NOUN,B-hwsp
1735,is,AUX,O
1735,a,DET,O
1735,network,NOUN,O
1735,-,PUNCT,O
1735,level,NOUN,O
1735,solution,NOUN,O
1735,.,PUNCT,O
1736,Therefore,ADV,O
1736,",",PUNCT,O
1736,it,PRON,O
1736,has,AUX,O
1736,rapidly,ADV,O
1736,changing,VERB,O
1736,states,NOUN,O
1736,and,CCONJ,O
1736,higher,ADJ,O
1736,request,NOUN,O
1736,arrival,NOUN,B-qt
1736,rates,NOUN,I-qt
1736,;,PUNCT,O
1736,moreover,ADV,O
1736,",",PUNCT,O
1736,smaller,ADJ,O
1736,cache,NOUN,B-qt
1736,sizes,VERB,I-qt
1736,further,ADV,O
1736,impose,VERB,O
1736,a,DET,O
1736,different,ADJ,O
1736,kind,NOUN,O
1736,of,ADP,O
1736,requirements,NOUN,O
1736,on,ADP,O
1736,the,DET,O
1736,content,NOUN,O
1736,eviction,NOUN,O
1736,policies,NOUN,O
1736,.,PUNCT,O
1737,In,ADP,O
1737,particular,ADJ,O
1737,",",PUNCT,O
1737,eviction,NOUN,O
1737,policies,NOUN,O
1737,for,ADP,O
1737,ICN,PROPN,O
1737,should,AUX,O
1737,be,AUX,O
1737,fast,ADJ,O
1737,and,CCONJ,O
1737,lightweight,ADJ,O
1737,.,PUNCT,O
1738,Various,ADJ,O
1738,replication,NOUN,O
1738,and,CCONJ,O
1738,eviction,NOUN,O
1738,schemes,NOUN,O
1738,for,ADP,O
1738,different,ADJ,O
1738,ICN,NOUN,O
1738,architectures,NOUN,O
1738,have,AUX,O
1738,been,AUX,O
1738,proposed,VERB,O
1738,.,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,Policies,NOUN,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,"


",SPACE,O
1739,=,PRON,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,Time,NOUN,O
1739,aware,ADJ,O
1739,least,ADV,O
1739,recently,ADV,O
1739,used,VERB,O
1739,(,PUNCT,O
1739,TLRU,PROPN,O
1739,),PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,=,PUNCT,O
1739,"
",SPACE,O
1739,The,DET,O
1739,Time,NOUN,O
1739,aware,ADJ,O
1739,Least,ADJ,O
1739,Recently,ADV,O
1739,Used,ADJ,O
1739,(,PUNCT,O
1739,TLRU,PROPN,O
1739,),PUNCT,O
1739,is,AUX,O
1739,a,DET,O
1739,variant,NOUN,O
1739,of,ADP,O
1739,LRU,PROPN,O
1739,designed,VERB,O
1739,for,ADP,O
1739,the,DET,O
1739,situation,NOUN,O
1739,where,SCONJ,O
1739,the,DET,O
1739,stored,VERB,O
1739,contents,NOUN,O
1739,in,ADP,O
1739,cache,NOUN,B-hwsp
1739,have,VERB,O
1739,a,DET,O
1739,valid,ADJ,O
1739,life,NOUN,O
1739,time,NOUN,B-qt
1739,.,PUNCT,O
1740,The,DET,O
1740,algorithm,PROPN,O
1740,is,AUX,O
1740,suitable,ADJ,O
1740,in,ADP,O
1740,network,NOUN,O
1740,",",PUNCT,O
1740,such,ADJ,O
1740,as,ADP,O
1740,Information,NOUN,O
1740,-,PUNCT,O
1740,centric,NOUN,O
1740,networking,NOUN,O
1740,(,PUNCT,O
1740,ICN,PROPN,O
1740,),PUNCT,O
1740,",",PUNCT,O
1740,Content,PROPN,O
1740,Delivery,PROPN,O
1740,Networks,PROPN,O
1740,(,PUNCT,O
1740,CDNs,PROPN,O
1740,),PUNCT,O
1740,and,CCONJ,O
1740,distributed,VERB,O
1740,networks,NOUN,O
1740,in,ADP,O
1740,general,ADJ,O
1740,.,PUNCT,O
1741,TLRU,NOUN,O
1741,introduces,VERB,O
1741,a,DET,O
1741,new,ADJ,O
1741,term,NOUN,O
